best_mcc,best_r2,best_sum_mcc,best_sum_r2,epoch,mcc_at_best_r2,r2_at_best_mcc,step,train_elbo_loss,train_kld_content,train_kld_style,train_recon_loss,val_elbo_loss,val_kld_content,val_kld_style,val_mcc,val_r2,val_recon_loss
,,,,0,,,49,297.3662109375,3.290560483932495,3.741356611251831,293.8502502441406,,,,,,
,,,,0,,,99,110.06446838378906,6.2103071212768555,3.60225772857666,105.1581802368164,,,,,,
,,,,0,,,149,86.57137298583984,8.507548332214355,2.365996837615967,81.13459777832031,,,,,,
,,,,1,,,199,72.24668884277344,7.2738213539123535,2.422976493835449,67.3982925415039,,,,,,
,,,,1,,,249,45.13550567626953,6.321008682250977,1.898130178451538,41.025936126708984,,,,,,
,,,,1,,,299,37.618282318115234,7.365316390991211,2.4791479110717773,32.696048736572266,,,,,,
,,,,1,,,349,34.26752471923828,4.994846820831299,1.9049768447875977,30.817611694335938,,,,,,
,,,,2,,,399,41.352413177490234,5.759327411651611,2.1331403255462646,37.40617752075195,,,,,,
,,,,2,,,449,32.83415222167969,4.72868013381958,1.9893344640731812,29.475143432617188,,,,,,
,,,,2,,,499,34.581153869628906,4.929634094238281,2.3138585090637207,30.95940589904785,,,,,,
,,,,2,,,549,32.10008239746094,4.417788505554199,2.2653818130493164,28.75849723815918,,,,,,
,,,,3,,,599,30.509084701538086,4.485444068908691,2.017852783203125,27.257436752319336,,,,,,
,,,,3,,,649,32.80989074707031,4.222831726074219,2.084726095199585,29.656112670898438,,,,,,
,,,,3,,,699,29.691011428833008,4.48795747756958,2.078906536102295,26.40757942199707,,,,,,
,,,,3,,,749,25.686304092407227,4.313704013824463,1.8759496212005615,22.591476440429688,,,,,,
,,,,4,,,799,30.02284049987793,4.51308012008667,2.2630631923675537,26.634769439697266,,,,,,
,,,,4,,,849,31.8232421875,4.201186180114746,2.16738224029541,28.638957977294922,,,,,,
,,,,4,,,899,28.17401123046875,3.959726333618164,2.1176154613494873,25.13534164428711,,,,,,
,,,,4,,,949,26.77652931213379,3.6991236209869385,1.9930105209350586,23.930461883544922,,,,,,
,,,,5,,,999,31.280668258666992,3.98822021484375,2.003298759460449,28.284908294677734,,,,,,
,,,,5,,,1049,25.302255630493164,4.161780834197998,2.1682863235473633,22.137222290039062,,,,,,
,,,,5,,,1099,26.707197189331055,3.5300509929656982,2.0618233680725098,23.911258697509766,,,,,,
,,,,5,,,1149,22.124984741210938,3.7232635021209717,1.6591421365737915,19.43378257751465,,,,,,
,,,,6,,,1199,24.403940200805664,3.905207633972168,1.844678521156311,21.52899742126465,,,,,,
,,,,6,,,1249,25.327098846435547,3.8152849674224854,2.260047435760498,22.289432525634766,,,,,,
,,,,6,,,1299,22.008907318115234,3.742945671081543,1.76788330078125,19.25349235534668,,,,,,
,,,,6,,,1349,23.405742645263672,3.3577866554260254,1.9529565572738647,20.750370025634766,,,,,,
,,,,7,,,1399,23.59001922607422,3.561398983001709,2.274181842803955,20.672229766845703,,,,,,
,,,,7,,,1449,22.099586486816406,3.2265923023223877,2.3359148502349854,19.31833267211914,,,,,,
,,,,7,,,1499,18.442049026489258,3.768580913543701,2.978116512298584,15.068700790405273,,,,,,
,,,,7,,,1549,18.233463287353516,3.4812655448913574,3.185711622238159,14.899974822998047,,,,,,
,,,,8,,,1599,16.981199264526367,3.6945223808288574,3.975477695465088,13.146198272705078,,,,,,
,,,,8,,,1649,16.70730209350586,3.3043715953826904,3.6505064964294434,13.229864120483398,,,,,,
,,,,8,,,1699,17.03235626220703,3.115762948989868,3.4709832668304443,13.738983154296875,,,,,,
,,,,8,,,1749,16.946205139160156,2.9864726066589355,3.3039894104003906,13.800973892211914,,,,,,
,,,,9,,,1799,16.950258255004883,3.4811201095581055,3.9686639308929443,13.225367546081543,,,,,,
,,,,9,,,1849,16.10835838317871,3.2187082767486572,4.152899265289307,12.422554969787598,,,,,,
,,,,9,,,1899,17.27071762084961,3.1741292476654053,3.8708090782165527,13.748249053955078,,,,,,
,,,,9,,,1949,18.366260528564453,3.429596185684204,3.850027084350586,14.726449966430664,,,,,,
,,,,10,,,1999,15.425724983215332,3.4976048469543457,3.6574459075927734,11.848199844360352,,,,,,
,,,,10,,,2049,16.41330337524414,3.0708813667297363,3.814570665359497,12.970577239990234,,,,,,
,,,,10,,,2099,15.84675407409668,3.3663735389709473,3.7695302963256836,12.278802871704102,,,,,,
,,,,10,,,2149,15.528018951416016,3.1307320594787598,3.515498161315918,12.204903602600098,,,,,,
,,,,11,,,2199,15.631966590881348,3.369661331176758,3.8808982372283936,12.00668716430664,,,,,,
,,,,11,,,2249,16.655672073364258,3.1718857288360596,3.799408435821533,13.170023918151855,,,,,,
,,,,11,,,2299,14.304476737976074,3.0341508388519287,3.757697820663452,10.908552169799805,,,,,,
,,,,11,,,2349,13.909175872802734,3.0624468326568604,3.335911989212036,10.709996223449707,,,,,,
,,,,12,,,2399,14.28482437133789,3.3298895359039307,3.89302921295166,10.673364639282227,,,,,,
,,,,12,,,2449,14.617637634277344,2.865448236465454,3.654707908630371,11.357559204101562,,,,,,
,,,,12,,,2499,15.480870246887207,3.2829573154449463,3.6825623512268066,11.9981107711792,,,,,,
,,,,13,,,2549,13.59970760345459,3.0619935989379883,3.9401497840881348,10.098636627197266,,,,,,
,,,,13,,,2599,14.896525382995605,2.940659999847412,3.7296273708343506,11.561381340026855,,,,,,
,,,,13,,,2649,13.090899467468262,2.9537668228149414,3.7574973106384277,9.735267639160156,,,,,,
,,,,13,,,2699,12.807496070861816,3.0163371562957764,3.8242380619049072,9.387208938598633,,,,,,
,,,,14,,,2749,11.561842918395996,2.9845802783966064,4.168794631958008,7.98515510559082,,,,,,
,,,,14,,,2799,13.420600891113281,3.100712776184082,3.916285991668701,9.912100791931152,,,,,,
,,,,14,,,2849,9.795241355895996,3.275075912475586,3.610440492630005,6.35248327255249,,,,,,
,,,,14,,,2899,9.070699691772461,2.80234956741333,3.979179859161377,5.679935455322266,,,,,,
,,,,15,,,2949,11.962458610534668,2.8083863258361816,3.6106860637664795,8.752923011779785,,,,,,
,,,,15,,,2999,9.55111312866211,2.8692612648010254,3.7166690826416016,6.258148193359375,,,,,,
,,,,15,,,3049,11.255847930908203,3.059257984161377,3.7655181884765625,7.843459606170654,,,,,,
,,,,15,,,3099,12.03164005279541,2.960310697555542,3.980750799179077,8.56110954284668,,,,,,
,,,,16,,,3149,10.407003402709961,2.837818145751953,3.908966302871704,7.033611297607422,,,,,,
,,,,16,,,3199,9.81039810180664,2.9249727725982666,3.782167434692383,6.456827640533447,,,,,,
,,,,16,,,3249,10.38778018951416,3.0432283878326416,3.9533228874206543,6.889504432678223,,,,,,
,,,,16,,,3299,8.448081016540527,3.1299986839294434,4.143121242523193,4.811521053314209,,,,,,
,,,,17,,,3349,9.553435325622559,2.8157765865325928,3.9473774433135986,6.171857833862305,,,,,,
,,,,17,,,3399,7.949028491973877,2.970118999481201,3.8983335494995117,4.514801979064941,,,,,,
,,,,17,,,3449,9.727299690246582,3.2689871788024902,4.05133581161499,6.067138195037842,,,,,,
,,,,17,,,3499,9.090224266052246,3.08819842338562,3.8412814140319824,5.625483989715576,,,,,,
,,,,18,,,3549,8.450181007385254,3.3236052989959717,3.7198917865753174,4.928432464599609,,,,,,
,,,,18,,,3599,8.651407241821289,3.251199960708618,3.8527016639709473,5.099456787109375,,,,,,
,,,,18,,,3649,8.44813346862793,3.505470037460327,4.063656806945801,4.663570404052734,,,,,,
,,,,18,,,3699,9.075533866882324,3.3501808643341064,3.7661681175231934,5.517359256744385,,,,,,
,,,,19,,,3749,8.370742797851562,2.9855332374572754,4.139366149902344,4.808292865753174,,,,,,
,,,,19,,,3799,7.729274749755859,3.1734278202056885,3.9796900749206543,4.152715682983398,,,,,,
,,,,19,,,3849,7.239383220672607,3.7637293338775635,3.867011308670044,3.4240128993988037,,,,,,
,,,,19,,,3899,7.320857524871826,3.475358247756958,3.880697250366211,3.6428298950195312,,,,,,
0.28390297293663025,0.43775486946105957,0.27379557490348816,0.34021660685539246,19,0.09082052111625671,0.32585248351097107,3919,,,,,7.655928611755371,3.7870426177978516,3.818124294281006,0.14065520465373993,0.28552186489105225,3.8533456325531006
,,,,20,,,3949,8.030744552612305,3.8685882091522217,3.8790383338928223,4.156930923461914,,,,,,
,,,,20,,,3999,7.2477312088012695,4.474815845489502,3.9644851684570312,3.028080940246582,,,,,,
,,,,20,,,4049,6.971254348754883,4.211730003356934,3.779658079147339,2.975560188293457,,,,,,
,,,,20,,,4099,6.7408318519592285,4.647364616394043,4.2791032791137695,2.2775981426239014,,,,,,
,,,,21,,,4149,6.710854530334473,3.784729480743408,3.6769115924835205,2.980034112930298,,,,,,
,,,,21,,,4199,6.342213153839111,4.332965850830078,3.600623846054077,2.375418186187744,,,,,,
,,,,21,,,4249,6.200140953063965,4.3345561027526855,3.6394600868225098,2.213132619857788,,,,,,
,,,,21,,,4299,6.65377140045166,4.112738609313965,3.622631549835205,2.7860867977142334,,,,,,
,,,,22,,,4349,6.152927398681641,4.190667152404785,3.68489408493042,2.215146541595459,,,,,,
,,,,22,,,4399,6.340945720672607,3.892726182937622,3.593519926071167,2.597822666168213,,,,,,
,,,,22,,,4449,5.865970611572266,3.920733690261841,3.306617021560669,2.25229549407959,,,,,,
,,,,22,,,4499,5.814558506011963,4.249523162841797,3.826125383377075,1.7767341136932373,,,,,,
,,,,23,,,4549,6.034716606140137,4.312934398651123,3.2363741397857666,2.2600622177124023,,,,,,
,,,,23,,,4599,6.709620475769043,3.7940149307250977,3.412630319595337,3.1062979698181152,,,,,,
,,,,23,,,4649,5.718291282653809,4.315833568572998,3.5505337715148926,1.7851076126098633,,,,,,
,,,,23,,,4699,6.183938980102539,3.9986424446105957,3.557311534881592,2.405961513519287,,,,,,
,,,,24,,,4749,6.913510322570801,4.4212188720703125,3.5020899772644043,2.9518556594848633,,,,,,
,,,,24,,,4799,5.6719160079956055,4.109814167022705,3.536994218826294,1.848512053489685,,,,,,
,,,,24,,,4849,5.549442768096924,4.27097225189209,3.1736810207366943,1.8271158933639526,,,,,,
,,,,24,,,4899,5.695634841918945,3.8383305072784424,3.1358847618103027,2.208527088165283,,,,,,
,,,,25,,,4949,6.619251728057861,3.8089699745178223,3.351555824279785,3.0389890670776367,,,,,,
,,,,25,,,4999,6.4016265869140625,3.9871957302093506,3.5839829444885254,2.616037130355835,,,,,,
,,,,25,,,5049,5.604560375213623,4.508875370025635,3.5000011920928955,1.600122332572937,,,,,,
,,,,26,,,5099,6.520356178283691,4.228349208831787,3.3933582305908203,2.7095024585723877,,,,,,
,,,,26,,,5149,5.47183084487915,3.905163526535034,3.4664859771728516,1.786005973815918,,,,,,
,,,,26,,,5199,6.330260276794434,4.077157974243164,3.524198293685913,2.5295820236206055,,,,,,
,,,,26,,,5249,5.548226833343506,3.7314131259918213,3.298318862915039,2.033360719680786,,,,,,
,,,,27,,,5299,5.408023357391357,3.8372535705566406,3.581559658050537,1.6986167430877686,,,,,,
,,,,27,,,5349,6.157346248626709,3.9475200176239014,3.4652957916259766,2.4509382247924805,,,,,,
,,,,27,,,5399,5.863575458526611,4.029873371124268,3.67740797996521,2.009934663772583,,,,,,
,,,,27,,,5449,5.556540489196777,4.107246398925781,3.498307704925537,1.7537636756896973,,,,,,
,,,,28,,,5499,5.836029052734375,3.948765754699707,3.3944506645202637,2.1644210815429688,,,,,,
,,,,28,,,5549,6.120792865753174,3.94484281539917,3.8285627365112305,2.2340903282165527,,,,,,
,,,,28,,,5599,5.5046820640563965,3.734200954437256,3.707103967666626,1.784029483795166,,,,,,
,,,,28,,,5649,5.172115325927734,3.896789789199829,3.3740081787109375,1.5367164611816406,,,,,,
,,,,29,,,5699,5.652714252471924,3.9670121669769287,3.863790273666382,1.7373127937316895,,,,,,
,,,,29,,,5749,8.052255630493164,3.9043664932250977,3.5219669342041016,4.339089393615723,,,,,,
,,,,29,,,5799,5.898543357849121,3.9940552711486816,3.61551833152771,2.0937564373016357,,,,,,
,,,,29,,,5849,5.999764442443848,3.6014208793640137,3.528870105743408,2.434619188308716,,,,,,
,,,,30,,,5899,5.900375843048096,3.853262186050415,3.492886781692505,2.227301597595215,,,,,,
,,,,30,,,5949,5.48250675201416,3.9501800537109375,3.487760543823242,1.7635363340377808,,,,,,
,,,,30,,,5999,5.985640525817871,3.6861472129821777,3.5447134971618652,2.3702096939086914,,,,,,
,,,,30,,,6049,5.644471168518066,3.7660257816314697,3.452789306640625,2.0350637435913086,,,,,,
,,,,31,,,6099,5.6484761238098145,3.727400064468384,3.4540908336639404,2.0577306747436523,,,,,,
,,,,31,,,6149,5.655093193054199,3.6446309089660645,3.337026834487915,2.164264440536499,,,,,,
,,,,31,,,6199,5.128752708435059,3.5913074016571045,3.1968562602996826,1.734670877456665,,,,,,
,,,,31,,,6249,5.736130714416504,3.639881134033203,3.9025826454162598,1.964898705482483,,,,,,
,,,,32,,,6299,5.162012100219727,3.6324522495269775,3.2701261043548584,1.7107230424880981,,,,,,
,,,,32,,,6349,6.506882667541504,3.683063507080078,3.364394426345825,2.983153820037842,,,,,,
,,,,32,,,6399,5.207099437713623,3.505319595336914,3.1430156230926514,1.8829317092895508,,,,,,
,,,,32,,,6449,5.444855213165283,3.5120768547058105,3.2836475372314453,2.0469930171966553,,,,,,
,,,,33,,,6499,5.519464492797852,3.8574304580688477,3.317211151123047,1.9321436882019043,,,,,,
,,,,33,,,6549,5.393421173095703,3.7202391624450684,3.2753915786743164,1.8956060409545898,,,,,,
,,,,33,,,6599,5.583797931671143,3.541431188583374,3.313016891479492,2.156574010848999,,,,,,
,,,,33,,,6649,5.429821968078613,3.4800117015838623,3.2452664375305176,2.067182779312134,,,,,,
,,,,34,,,6699,5.196331977844238,3.562299966812134,3.495891809463501,1.667236089706421,,,,,,
,,,,34,,,6749,5.6737847328186035,3.432628870010376,3.513056755065918,2.200941801071167,,,,,,
,,,,34,,,6799,5.643375396728516,3.131291627883911,3.5469789505004883,2.3042402267456055,,,,,,
,,,,34,,,6849,5.581873893737793,3.621123790740967,3.126845598220825,2.2078893184661865,,,,,,
,,,,35,,,6899,6.511736869812012,3.7555441856384277,3.6543631553649902,2.8067829608917236,,,,,,
,,,,35,,,6949,5.515890598297119,3.6745314598083496,3.305508852005005,2.0258705615997314,,,,,,
,,,,35,,,6999,5.119894981384277,3.477837562561035,3.3682188987731934,1.696866750717163,,,,,,
,,,,35,,,7049,4.98858642578125,3.4684548377990723,3.295675277709961,1.6065211296081543,,,,,,
,,,,36,,,7099,5.2951154708862305,3.680675983428955,3.3698058128356934,1.7698743343353271,,,,,,
,,,,36,,,7149,5.127864837646484,3.4915828704833984,3.3271632194519043,1.7184914350509644,,,,,,
,,,,36,,,7199,5.316269397735596,3.2253975868225098,3.1007840633392334,2.1531784534454346,,,,,,
,,,,36,,,7249,5.6983137130737305,3.4226059913635254,3.578035354614258,2.1979928016662598,,,,,,
,,,,37,,,7299,4.958708763122559,3.2872796058654785,3.1400399208068848,1.7450487613677979,,,,,,
,,,,37,,,7349,5.50437068939209,3.3303029537200928,3.1195664405822754,2.2794363498687744,,,,,,
,,,,37,,,7399,4.790231704711914,3.3756134510040283,3.1219630241394043,1.5414433479309082,,,,,,
,,,,38,,,7449,5.069664001464844,3.7621119022369385,3.444011926651001,1.466602087020874,,,,,,
,,,,38,,,7499,5.60164737701416,3.37373948097229,3.113873243331909,2.3578410148620605,,,,,,
,,,,38,,,7549,5.355659008026123,3.4772815704345703,3.1589808464050293,2.0375277996063232,,,,,,
,,,,38,,,7599,5.187862873077393,3.3863344192504883,3.1065776348114014,1.9414068460464478,,,,,,
,,,,39,,,7649,5.086030960083008,3.4867610931396484,3.1385974884033203,1.7733519077301025,,,,,,
,,,,39,,,7699,5.448723793029785,3.360326051712036,3.023709774017334,2.2567057609558105,,,,,,
,,,,39,,,7749,5.248013973236084,3.173208713531494,2.5948104858398438,2.364004373550415,,,,,,
,,,,39,,,7799,4.952414512634277,3.3885257244110107,3.2907063961029053,1.6127982139587402,,,,,,
0.32767850160598755,0.8191217184066772,0.2755683660507202,0.8130044341087341,39,0.2075204849243164,0.6476160287857056,7839,,,,,4.977438926696777,3.446322441101074,3.0435476303100586,0.1971023976802826,0.7728846669197083,1.7325050830841064
,,,,40,,,7849,4.800563812255859,3.3887453079223633,3.007436990737915,1.6024726629257202,,,,,,
,,,,40,,,7899,4.8483686447143555,3.3842923641204834,3.132894992828369,1.5897749662399292,,,,,,
,,,,40,,,7949,5.261232376098633,3.5492208003997803,3.0734143257141113,1.9499151706695557,,,,,,
,,,,40,,,7999,4.783153533935547,3.2803292274475098,2.777977228164673,1.7540004253387451,,,,,,
,,,,41,,,8049,4.875207424163818,3.869192123413086,2.762470245361328,1.5593761205673218,,,,,,
,,,,41,,,8099,5.091609954833984,3.759148359298706,2.9079887866973877,1.7580416202545166,,,,,,
,,,,41,,,8149,4.663718223571777,3.254725933074951,2.4882354736328125,1.792237401008606,,,,,,
,,,,41,,,8199,4.746670246124268,3.8755974769592285,2.413784980773926,1.60197913646698,,,,,,
,,,,42,,,8249,4.70765495300293,3.6483473777770996,2.4510316848754883,1.6579651832580566,,,,,,
,,,,42,,,8299,4.714903831481934,3.793118715286255,2.611844539642334,1.5124218463897705,,,,,,
,,,,42,,,8349,4.736656188964844,3.419682025909424,2.7757227420806885,1.638953685760498,,,,,,
,,,,42,,,8399,5.682980060577393,3.715165138244629,2.4094722270965576,2.620661497116089,,,,,,
,,,,43,,,8449,4.9755659103393555,3.5882718563079834,2.488494634628296,1.9371826648712158,,,,,,
,,,,43,,,8499,4.932348251342773,3.3292438983917236,2.8451507091522217,1.8451510667800903,,,,,,
,,,,43,,,8549,5.1005048751831055,3.7796640396118164,2.3621392250061035,2.0296034812927246,,,,,,
,,,,43,,,8599,4.392801284790039,3.3418073654174805,2.32096266746521,1.5614163875579834,,,,,,
,,,,44,,,8649,4.677539348602295,3.5818564891815186,2.5203332901000977,1.6264443397521973,,,,,,
,,,,44,,,8699,4.333150386810303,3.4959049224853516,2.1252620220184326,1.522566795349121,,,,,,
,,,,44,,,8749,4.6276116371154785,3.840149402618408,2.3531291484832764,1.5309721231460571,,,,,,
,,,,44,,,8799,4.68359375,3.3741073608398438,2.945561408996582,1.5237594842910767,,,,,,
,,,,45,,,8849,4.536465644836426,3.476767063140869,2.5395538806915283,1.5283054113388062,,,,,,
,,,,45,,,8899,5.274954319000244,3.74931001663208,2.6317005157470703,2.084449052810669,,,,,,
,,,,45,,,8949,4.509966850280762,3.600583553314209,2.134608507156372,1.6423710584640503,,,,,,
,,,,45,,,8999,4.570732593536377,3.7219009399414062,2.5097100734710693,1.4549272060394287,,,,,,
,,,,46,,,9049,4.543302536010742,3.5917272567749023,1.9885270595550537,1.7531752586364746,,,,,,
,,,,46,,,9099,4.345155239105225,3.289315700531006,2.424915075302124,1.4880399703979492,,,,,,
,,,,46,,,9149,4.5001444816589355,3.5981178283691406,2.3758981227874756,1.5131365060806274,,,,,,
,,,,46,,,9199,4.491084575653076,3.4370155334472656,2.450916051864624,1.5471186637878418,,,,,,
,,,,47,,,9249,4.788671493530273,3.492643117904663,2.162020206451416,1.9613398313522339,,,,,,
,,,,47,,,9299,4.447549343109131,3.620790958404541,2.0594868659973145,1.6074104309082031,,,,,,
,,,,47,,,9349,4.9622979164123535,3.6116199493408203,2.4074666500091553,1.9527546167373657,,,,,,
,,,,47,,,9399,4.376846790313721,3.5726616382598877,2.2129993438720703,1.4840164184570312,,,,,,
,,,,48,,,9449,4.264248847961426,3.345820426940918,2.222898483276367,1.4798896312713623,,,,,,
,,,,48,,,9499,4.458154678344727,3.7890589237213135,2.510279655456543,1.3084852695465088,,,,,,
,,,,48,,,9549,4.4989094734191895,3.525540590286255,2.1833248138427734,1.6444766521453857,,,,,,
,,,,48,,,9599,4.892102241516113,3.440190315246582,2.6059534549713135,1.869030475616455,,,,,,
,,,,49,,,9649,4.395864009857178,3.510725498199463,1.9720176458358765,1.6544924974441528,,,,,,
,,,,49,,,9699,4.951782703399658,3.1614179611206055,2.7142159938812256,2.0139658451080322,,,,,,
,,,,49,,,9749,4.665243148803711,3.724329948425293,2.418415069580078,1.593870759010315,,,,,,
,,,,49,,,9799,3.9140548706054688,3.1364493370056152,1.999720573425293,1.3459700345993042,,,,,,
,,,,50,,,9849,4.340806007385254,3.6618845462799072,2.1536176204681396,1.4330546855926514,,,,,,
